"","Tweet","Time Stamp","Twitter Handle","Latitude","Longitude","Topic"
"126","Let's remember Caitlin is a Republican and a transgendered person supporting Ted Cruz who thinks #lgbt is a sin. https://t.co/YpHUkI0wpP","Mon Mar 07 20:49:46 +0000 2016","Latinatude",38.579524,"-121.2804225","intersectionality"
"127","Thank you @justinamash for not just vocally endorsing @tedcruz. I have many libertarian leanings. You are actively unifying our party.","Tue Mar 08 02:32:01 +0000 2016","Cafazza",39.620282,"-104.9238215","professional_gap"
"128","@G_Hannelius coming from someone who tweeted she was with Hillary...when Hillary is a liar and a fake feminist","Tue Mar 08 07:08:07 +0000 2016","bestbandstagram",41.1179365,"-77.604684","feminism"
"129","And why is it only Hillary that is seen as beyond rehabilitation but not Bernie who voted for the bill?    Can't be sexism😑 @paleblueeyes24","Tue Mar 08 09:55:14 +0000 2016","boldandworthy",41.8335845,"-87.732013","feminism"
"130","It's ok for @HillaryClinton to interrupted @BernieSanders  viceversa is sexist #hypocrisy #DemDebate","Tue Mar 08 11:18:30 +0000 2016","ShaharBar85",31.342253,"34.9684285","feminism"
"131","Feminists are against Bernie Sanders because A) he asked Hilary to let him finish after she had interrupted his answer time.","Tue Mar 08 16:23:45 +0000 2016","MrGreatwunn",43.4181905,"-79.645081","feminism"
"132","@BarackObama didn't let @HillaryClinton interrupted him during a debate  that a 'sexist' https://t.co/cbZmyBFvd8","Tue Mar 08 16:40:47 +0000 2016","ShaharBar85",31.342253,"34.9684285","feminism"
"133","Meet Donald Trump's sister  the tough  respected federal judge Ted Cruz called a 'radical pro-abortion extremist'  https://t.co/Vdm964ar7j","Tue Mar 08 23:11:30 +0000 2016","BlaineBershad",42.036939,"-71.683502","reproductive_rights"
"134","@HillaryClinton abortion answer was cognitively dissonant. Had she repudiated @PPFA would now own votes of many Millennials and their moms.","Tue Mar 08 23:15:11 +0000 2016","soholan",35.1704985,"-79.861034","reproductive_rights"
"135","@NoraReed 'As a lesbian...  bird in chocolate fountain with a gun Ted Cruz is the Zodiac Killer' This is the ultimate description of me","Tue Mar 08 23:54:20 +0000 2016","skeletonbirdlin",49.491552,"-123.762067","intersectionality"
"136","@FoxNewsLive @realDonaldTrump Bret Christians do care about abortion and gay marriage. How dare you insult Trump support as Uneducated...","Wed Mar 09 01:50:09 +0000 2016","Deborahparks20",35.0919545,"-85.242564","reproductive_rights"
"137","Samantha Bee thought Bernie was sexist? Will Full Frontal turn out like The Nightly Show? #Disappointed","Wed Mar 09 03:47:48 +0000 2016","JordanLyseng",39.713563,"-104.9220935","feminism"
"138","@BretBaier Hillary said to you 'It's not much of a right if it's constrained and limited.' regarding abortion. What about the 2nd Amdmt?","Wed Mar 09 13:53:13 +0000 2016","Papa_Behr",29.838495,"-95.4464865","reproductive_rights"
"139","In 1989  @tedcruz said men shouldn't let their wives work. But #whatever 'feminist' @CarlyFiorina. https://t.co/Ej66hQVw03","Wed Mar 09 16:35:12 +0000 2016","memeographs",40.655138,"-73.9487755","feminism"
"140","#CarlyFiorina throws her people behind @TedCruz! Her mom  cleaning lady and dog-walker just didn't seem to know anything about it. Oh  well.","Wed Mar 09 18:26:03 +0000 2016","mediaguy1",40.780709,"-73.9685415","professional_gap"
"141",".@tuleshed @LilaGraceRose Without a doubt  the most #ProLife candidate is #TedCruz.  #ccot https://t.co/XhZRkX0MGQ https://t.co/oOimEipFcu","Wed Mar 09 19:35:43 +0000 2016","ArmyTurtleDove",35.1704985,"-79.861034","reproductive_rights"
"142","@megynkelly @tedcruz @PPFA Ted did you really win Iowa? Tell the truth","Thu Mar 10 02:22:39 +0000 2016","nopuede14",29.838495,"-95.4464865","reproductive_rights"
"143","Who the fuck in the northeast is going to vote for Ted Cruz who wants to make abortion illegal and revoke the legalization of gay marriage??","Thu Mar 10 15:18:30 +0000 2016","danianniee",40.3021975,"-74.188544","reproductive_rights"
"144","@angelsavant yes ma'am. He was arrested in 1963 for protesting racial segregation in chicago. Hillary was supporting racial segregation","Fri Mar 11 01:54:54 +0000 2016","CaptainNeil96",34.0207895,"-118.4119065","intersectionality"
"145","Donald trump should be charged with hate crimes and racially motivated riots @YourAnonNews  https://t.co/ttowu8WiFa","Fri Mar 11 17:02:30 +0000 2016","gotuagain29",39.7795625,"-86.1429225","intersectionality"
"146","@RealBenCarson so disappointed! Your intelligence should have led you beyond a racist and sexist candidate! #wecandobetter #Drumpf","Fri Mar 11 17:52:39 +0000 2016","hicksheidi1",28.329306,"-80.622676","feminism"
"147","@ChicagoCabbie @JeffErick1234 @roy_wisdom @CBSNews @realDonaldTrump The United Staes is diverse  thankfully. Chicago is not that special","Sat Mar 12 02:37:40 +0000 2016","dsnow89",28.6001855,"-81.3417295","intersectionality"
"148","@realDonaldTrump 'ENERGIZED AMERICA' your campaign has created racial divide your rhetoric is responsible for America taking 100 steps back","Sat Mar 12 13:34:42 +0000 2016","HOODESSENCE",43.0058815,"-75.0451225","intersectionality"
"149","Listening to Ted Cruz Marco Rubio John Kasich they would have you believe it's OK to rape women for what they're wearing","Sat Mar 12 14:12:55 +0000 2016","Linda64192554",41.176533,"-81.441568","violence_against_women"
"150","Will there be a racial civil war in The United States of America if Donald Trump become President???","Sat Mar 12 15:39:55 +0000 2016","MadisonWendee",40.6708795,"-73.8311875","intersectionality"
"151","@ABswl15 @SouthernRock3 @cdelbrocco @BernieSanders @ABswl15 U started w. unsubstantiated allegation &amp; finish w. misogyny claim-seems staged.","Sat Mar 12 22:21:53 +0000 2016","conrad1058",45.536402,"-122.630908","men"
"152","@apocalypsurfer @davidaxelrod @SenSanders @RahmEmanuel I do agree. I think some of it is rooted in a misogynistic mistrust of strong women.","Sun Mar 13 00:30:36 +0000 2016","ABswl15",34.0207895,"-118.4119065","men"
"153","@jensen4law @CNN @seanhannity this racism propaganda bs to get elected has got to stop #ImWithHer @HillaryClinton should be ashamed #Trump","Sun Mar 13 02:13:23 +0000 2016","jensen4law",37.758225,"-121.9415795","intersectionality"
"154","#FloridaPrimary voters  Remember #FidelCastro praising @BernieSanders contributed to environmental racism in #Texas https://t.co/j3ucc0SbOm","Sun Mar 13 21:11:36 +0000 2016","RealDeeDeeBlase",34.1682535,"-111.931711","intersectionality"
"155","@HillaryClinton You never take responsibility. Bill's rapes. Ambassadors murdered. $6B missing. Deleted emails. Foundation contributions.","Mon Mar 14 01:16:45 +0000 2016","LordAlmighty12",35.538063,"-98.675733","violence_against_women"
"156","@realDonaldTrump see your racism bullsh*t for yourself. #diversity #blacklivesmatter #trump #allunited https://t.co/d88glrbDgr","Mon Mar 14 09:49:02 +0000 2016","ClemRNSwimmer",55.9431955,"-3.2030085","intersectionality"
"157","@realDonaldTrump Donald Trump bankrupted 4 businesses and encourages racism and violence - bad for America","Mon Mar 14 17:46:14 +0000 2016","ajmighton",41.3870895,"-83.645809","intersectionality"
"158","@koryleavitt @BernieSanders From what you tweeted your race collectively is keeping everyone not white poor through your racism etc.","Mon Mar 14 17:56:02 +0000 2016","Indomitable69",40.734494,"-74.184848","intersectionality"
"159","@washingtonpost @JanellRoss @realDonaldTrump Assaulted woman from within misogynistic Trump campaign upper echelon? Someone should be fired!","Mon Mar 14 23:29:49 +0000 2016","JamesStoller",40.4590815,"-86.9299805","men"
"160",".@POTUS/@GeorgeSoros/@TedCruz paying #BlackLivesMatter to rape female #Trump spprtrs https://t.co/KyUCGGAqyz  ad","Tue Mar 15 00:02:33 +0000 2016","ToTheXToTheY",40.6787035,"-111.997441","violence_against_women"
"161","@realDonaldTrump @TODAYshow @SavannahGuthrie @HillaryClinton you know since Democrats started the KKK and Jim Crowe and Racism? #TrueHistory","Tue Mar 15 11:55:34 +0000 2016","r1965rainey",34.9389675,"-82.3314755","intersectionality"
"162","@seanhannity @pjysais55 @dariana_ortiz  With GOP diversity ELIMINATED  Hillary runs as A DEMOCRAT FIRST! She may even pick a Latino VP!","Wed Mar 16 04:41:52 +0000 2016","Newarkguy1973",40.734494,"-74.184848","intersectionality"
"163","There's a special place in hell for those women who voted for Hillary because 'she's a woman and feminism' 🙄 #ILPrimary","Wed Mar 16 04:48:54 +0000 2016","mgv25",41.8335845,"-87.732013","feminism"
"164","In the @tedcruz campaign  male employees make an average of $20 000 more than female employees #equalpay #ImWithHer https://t.co/2EZuvMJmQu","Wed Mar 16 13:35:43 +0000 2016","MollieGSimon",40.0048655,"-75.117998","professional_gap"
"165","@megynkelly yah have Ted Cruz on again and all these bullshit fox debates!! TRUMPS SCARED OF NO ONE ESPECIALLY THE BLONDE BITCH SOUR GRAPES!","Thu Mar 17 02:03:10 +0000 2016","MichalecTodd",39.7393005,"-89.2665075","violence_against_women"
"166","smile? @JoeNBC really? U just set me back the 5 years I wasted on u every morning. Sexist? Leave that to @realDonaldTrump #Kasich2016","Thu Mar 17 03:39:47 +0000 2016","rippernroll",42.711776,"-87.848561","feminism"
"167","I love the diversity of viewpoints @tedcruz is assembling on foreign policy. A must to avoid group think  https://t.co/fcY6rLdemp","Thu Mar 17 12:45:38 +0000 2016","PMBrief",32.810012,"-117.104989","intersectionality"
"168","Interesting hearing NYers talking abt being friends with bigoted  violent misogynist @realDonaldTrump  birds of a feather #morningjoe","Fri Mar 18 10:10:44 +0000 2016","DwightMiller",40.0048655,"-75.117998","men"
"169","@ciaogirl9 it's either uterus voting or Stockholm syndrome  but it isn't legislative or policy motivated and that's sad... #FeelTheBern","Fri Mar 18 18:48:38 +0000 2016","mjgon64",42.130942,"-72.7567035","reproductive_rights"
"170","@FoxBusiness @JohnKasich @MittRomney @tedcruz Mitt drops John like a used condom. GOP is quite wishy-washy these days. Go @realDonaldTrump.","Fri Mar 18 21:48:17 +0000 2016","SmithDeaf",38.0033755,"-79.420865","reproductive_rights"
"171","@tedcruz 'All evil needs to win is  the consent of good people.'","Sat Mar 19 02:12:37 +0000 2016","NDubczak",33.6311395,"-80.926628","violence_against_women"
"172","@Debi129 @SenSanders What? Hillary Clinton is not a feminist? These Bernie Supporters show their ignorance repeatedly!","Sat Mar 19 20:27:23 +0000 2016","mgd4161",27.9927105,"-82.7553405","feminism"
"173",".@POTUS/@GeorgeSoros/@TedCruz paying #BlackLivesMatter to rape female #Trump spprtrs https://t.co/PuPKd55lIV","Sun Mar 20 00:09:47 +0000 2016","DividedByZeroX2",40.6787035,"-111.997441","violence_against_women"
"174","I so enjoy all those poorly educated #DonaldTrump supporters. Racist  xenophile  sexist  ignorant dupes all and proud of it.","Sun Mar 20 02:16:17 +0000 2016","oldfairt",39.0039365,"-77.403441","feminism"
"175","#BroadCity gives @HillaryClinton a cameo gleefully skewers #sexism directed at her #campaign https://t.co/FEMeeNeyEa https://t.co/ONOIxa20y9","Sun Mar 20 04:41:01 +0000 2016","GabrielF_SLZ",-2.6292855,"-44.3025505","feminism"
"176","Pastor Who Said Gay Marriage Is An 'Attempted Gang Rape Of Our Culture' Endorses Ted Cruz https://t.co/2kUdlXaNzH https://t.co/qWuJigj5Nj","Sun Mar 20 12:53:07 +0000 2016","coopah",35.054627,"-79.0021125","violence_against_women"
"177","@meetthepress @jdbalart @HillaryClinton  lt is completely sexist. Why have I not heard comments about how bloated &amp; red-faced Trump looks?","Sun Mar 20 14:48:57 +0000 2016","marcap1871",41.8335845,"-87.732013","feminism"
"178","@GOP @Reince @CNNSotu if elected  expect a real house cleaning in the GOP from @realDonaldTrump from lazy  corrupt  unqualified politicians","Mon Mar 21 10:49:22 +0000 2016","mtneerbob",38.233362,"-122.0429745","professional_gap"
"179","All of that is a Lie. Generated by you and the media. Stop using racial slurs and debate policy. #TypicalSocialist  https://t.co/LKelSuwfkb","Mon Mar 21 17:20:46 +0000 2016","dr_gonzo1968",33.2707,"-87.592685","intersectionality"
"180","@tedcruz dude the only thing you care about is abortion and guns. Dont think your honest about things","Mon Mar 21 23:22:37 +0000 2016","tanker010",29.838495,"-95.4464865","reproductive_rights"
"181","He wants it both ways Can't have it both ways He's supported on camera  late term abortion  FUCK the baby murderer  https://t.co/oqrLXkrqsD","Tue Mar 22 04:42:03 +0000 2016","catalishus",34.2896895,"-119.2289915","reproductive_rights"
"182","Oh please. Mr Cruz are you kidding?  Your like sour grapes. https://t.co/mbyKxRUQwv","Tue Mar 22 17:06:21 +0000 2016","Tana9342",40.877607,"-74.110548","violence_against_women"
"183","@White_House_PR @alexromano @JohnKasich @tedcruz Christian attacks on abortion doctors  Sikh Temples  Mosques  KKK  etc is post-reformation?","Tue Mar 22 17:44:20 +0000 2016","Valaddiction",39.9946835,"-82.985772","reproductive_rights"
"184","@ColtsFan1971812 @_HankRearden @danneskjold16 You joined the crucify a good man (Ted Cruz) cause... not me... Tell GOD you backed abortion..","Tue Mar 22 19:53:41 +0000 2016","sithintersepter",27.698682,"-83.804475","reproductive_rights"
"185","It is done  either Socialism or Feminism. I am ok with both. No more trump/Cruz craziness and hate #sanders #Hillary #NeverTrump or CRUZ","Tue Mar 22 21:04:07 +0000 2016","NamoodeSaher",39.7393005,"-89.2665075","feminism"
"186",".@tedcruz presidents don't condone racial profiling. People of color  of all faiths and orientations deserve better! https://t.co/7znQK1LR38","Wed Mar 23 01:33:24 +0000 2016","jmbeyond7",34.0207895,"-118.4119065","intersectionality"
"187","@FoxNews @megynkelly https://t.co/TYptofVW0q Where is the outrage The sexist pig remarks? Oh thats right it is @tedcruz so your good with it","Wed Mar 23 02:54:04 +0000 2016","Millermtgirl",43.593853,"-84.772176","feminism"
"188","#MalePrivilege If you hate Hillary 4 same things you voted 4 in last three male presidents  you might be a sexist. https://t.co/Q2IHTrm6ef","Wed Mar 23 09:46:41 +0000 2016","alaskawater",61.2350425,"-149.7587945","feminism"
"189","@freddoso @mr @teddyschleifer Hillary's advisor doesn't have to remind her of anything: her religion is abortion on demand.","Wed Mar 23 20:49:53 +0000 2016","Inductivist",42.863516,"-112.4348275","reproductive_rights"
"190","@realDonaldTrump @RealSheriffJoe I want to thank the racial profiling Sheriff ? Nice one Donald. You really do love the poorly educated !","Wed Mar 23 21:57:13 +0000 2016","michaelhallida4",-27.382143,"152.9931965","intersectionality"
"191","@hooah_mac @MarkMcknz @tedcruz SO why did CRUZ start it? DIVERSION https://t.co/nggurB6EB4","Thu Mar 24 04:48:02 +0000 2016","DenNpt",41.232259,"-73.920305","intersectionality"
"192","#TedCruz #2016 #defundpp #defundplannedparenthood #savethebabies #prolife #millenial https://t.co/1kNkeibpkl","Thu Mar 24 06:06:02 +0000 2016","nancyrazo10",36.786042,"-119.7824645","reproductive_rights"
"193","@realDonaldTrump @NeilTurner_ DREAM ON PAL. With your bigoted  misogynistic  hate mongering past - POTUS? #NEVER https://t.co/RRd7t6bmSx","Thu Mar 24 16:01:46 +0000 2016","designergirla",43.629311,"-79.2725695","men"
"194","@realDonaldTrump @Don_Vito_08 @MELANIATRUMP you are the most sexist  arrogant  uneducated and xenophobic person. Shame on you!","Thu Mar 24 16:03:32 +0000 2016","McvanVanmc",44.3147895,"-78.328113","feminism"
"195","Recognize extremism when it rears its ugly head  Ted Cruz  Mitch Mcconnell  they clothe it in principle &amp; religious values .Crusaders  raped","Thu Mar 24 16:41:53 +0000 2016","HenryKraft5",31.1688935,"-100.0768885","violence_against_women"
"196","@kickitdotcom Glenn Beck Ted Cruz Mitt Romney they are the real sexist!# shameful","Thu Mar 24 18:42:57 +0000 2016","PatriciaLRiver2",30.941077,"-95.3323615","feminism"
"197","@JustinWolfers @tedcruz entire GOP complicit in equating criticizing sexism with 'political correctness'!","Thu Mar 24 20:15:40 +0000 2016","moosewill",38.8808445,"-77.101999","feminism"
"198","You may be wealthy. You may be 'educated.' You're still a bigoted  sexist  racist piece of white trash @realDonaldTrump. #nevertrump","Fri Mar 25 00:29:36 +0000 2016","danmiller3",47.6081205,"-122.035069","feminism"
"199","Sorry Bernie supporters  Hillary is winning 'with a coalition of voters that’s as diverse as the United States.'  https://t.co/jsG8xQA6WJ","Fri Mar 25 01:03:29 +0000 2016","BenCooper86",-38.132401,"144.369464","intersectionality"
"200","#NeverCruz bc if you can't stand up to an egomanical sexist racist bankrupt businessman how can you stand up for USA https://t.co/PCwZDuVKeh","Fri Mar 25 01:57:54 +0000 2016","reqqied",38.2520795,"-76.974628","feminism"
"201","@khouston0614 Bill cheated so that is bad for Hillary?Why?She isn't the cheater+the rape charges were false!The women recanted under oath!","Fri Mar 25 07:20:21 +0000 2016","CelestialProLLC",33.5528625,"-112.1246765","violence_against_women"
"202","If @realDonaldTrump is elected  should he thank media &amp; politicians who accused Trump supporters of racism  stupidity &amp; not being 1 of them?","Fri Mar 25 13:00:41 +0000 2016","Hermittao",30.759622,"-88.260049","intersectionality"
"203","Not even sure how to react to what's quoted in this piece. #trump #misogyny #gender #AntiWomen  https://t.co/pz9D4Wi9qL","Fri Mar 25 13:50:35 +0000 2016","KadambariM",39.012062,"-77.3154","men"
"204","@jakeardellitz @realDonaldTrump yeah man I converted I quit feeling the bern #TrumpForLife #Racism #BuildTheWall #IslamSucks","Fri Mar 25 14:38:57 +0000 2016","mryannagy",40.494116,"-79.761426","intersectionality"
"205","@TrumpLandslide I'M still waiting for the Hillary to Rafael Ted Cruz is a sexist condemnation","Fri Mar 25 15:15:33 +0000 2016","JackMcColliste1",39.457639,"-87.382054","feminism"
"206","@19amish I think it would be described as Trump facilitated the rape of children. @Angelisse007 @SaintRPh @_CFJ_ @realDonaldTrump","Fri Mar 25 21:22:34 +0000 2016","_RobertHoover",42.308346,"0.3142995","violence_against_women"
"207","#CruzSexScandal These holier-than-thou preacher types often r the biggest moral offenders-Pointing to @realDonaldTrump is a diversion tactic","Sat Mar 26 01:41:12 +0000 2016","ChJLuc91",42.130942,"-72.7567035","intersectionality"
"208","@BenSasse @amandacarpenter @realDonaldTrump @Don_Vito_08 besides. @heidiscruz is already a running mate  she's fair game. #feminism","Sat Mar 26 05:16:14 +0000 2016","rlewfilms",34.0207895,"-118.4119065","feminism"
"209","@yungjeune don't be a moron this man was arrested standing up for racial equality while hillary was fighting to reinstate segregation","Sat Mar 26 05:35:35 +0000 2016","CenterForReason",45.8445685,"-119.292934","intersectionality"
"210","@realDonaldTrump @pattiandsammi @gullakhta99 @Tytan01 @CNN You doth protest too much Can the sexist attacks on Kelly  Cruz #Mysoginist","Sat Mar 26 11:27:25 +0000 2016","KAS_SB",40.065369,"26.4761025","feminism"
"211","WHERE IS THE HARD EVIDENCE? (PUN INTENDED). WHERE ARE THE BLUE DRESSES CRUZ  DRENCHED &amp; FOULED? WHERE ARE HIS RAPES? https://t.co/giQaRFa3kU","Sun Mar 27 14:53:08 +0000 2016","Gibbsdithers",42.308346,"0.3142995","violence_against_women"
"212","@DefundPPNOW @catherine333777 @TeamTrumpNC @saul42 @grump7557 @realDonaldTrump NOPE. CRUDCRUZ IS GOING DOWN THE TUBES. #LyinTed is FINI'","Sun Mar 27 17:56:15 +0000 2016","SamanthaBurges",22.3073495,"114.168002","reproductive_rights"
"213","@tedcruz holds the bible in one hand &amp; a condom in the other! #CruzSexScandal #LyinTed #Barump➡️tragicGOPhashtag https://t.co/lw9WKT3Fz2","Sun Mar 27 18:26:26 +0000 2016","dawn_redbird",35.1704985,"-79.861034","reproductive_rights"
"214","@seanhannity poll BS.@realDonaldTrump is beating all others.Cruz will not beat Hillary. Independents  Dems and left leaning repub never Cruz","Mon Mar 28 14:32:52 +0000 2016","franceslewis123",28.4838475,"-82.534354","professional_gap"
"215","Trump is too damaged to win the General! Hillary will make mincemeat out of him! Only hope is Cruz! https://t.co/rApEPO3lrN","Mon Mar 28 22:30:01 +0000 2016","SHARONHAYNES12",42.8659365,"-88.3286565","violence_against_women"
"216","A @tedcruz presidency = #KillTheGays  #KillLiberals  #KillFeminist  let Seniors &amp; the uninsured die. How #prolife of him. @CNN @CBSNews @nbc","Mon Mar 28 23:59:14 +0000 2016","lheras67",31.1688935,"-100.0768885","feminism"
"217","So glad Hillary started tone-policing Bernie. I was just wondering how she could possibly be more of a white feminist #ToneDownForWhat","Tue Mar 29 00:07:23 +0000 2016","jvgraz",37.948843,"-122.362414","feminism"
"218","Trump Fights Sexism With Ugly Heidi Cruz Retweet -- NYMag He calls Spade a Spade https://t.co/gmPjyQphLI","Tue Mar 29 04:08:46 +0000 2016","784578GGBATski",39.8902325,"-82.7410435","feminism"
"219","I'm with tha Blond Chick  She's an All #American SUPER HERO  .@HillaryClinton    #WiseWomenVoteDem  .@cspanwj #p2","Tue Mar 29 12:21:15 +0000 2016","SirrK",32.3364125,"-90.321127","professional_gap"
"220","Glenn Beck Jokes: I’ve Been ‘Raped By Ted Cruz’ [VIDEO] https://t.co/8IDCcvbtPZ via @dailycaller Drop Ted now before he embarrasses you too!","Tue Mar 29 12:23:38 +0000 2016","Bigbogrunner",31.1688935,"-100.0768885","violence_against_women"
"221","And @realDonaldTrump treated her like a rape victim-shame the victim https://t.co/NoHz36KpXl","Tue Mar 29 21:41:43 +0000 2016","ZoeyTur",34.0207895,"-118.4119065","violence_against_women"
"222","@freeblackgirl @KatrinaNation who men in feminist circles  talk about under represented and ostracized Please more yeah Hillary for feminism","Tue Mar 29 22:45:50 +0000 2016","ArikFetscher",41.050217,"-73.63941","feminism"
"223","Sally Miller  mistress for 3 months of Bill Clinton  stated Hillary had several abortions &amp; in February claimed she is a lesbian","Wed Mar 30 02:56:03 +0000 2016","chaleeboh3131",39.4072425,"-76.456646","intersectionality"
"224","@PatrickSvitek @tedcruz CRUZ PUT A WOMEN back IN THE 18th and 19th CENTURY when it comes to their own bodies! TED AND BACK ALLEY ABORTIONS!","Wed Mar 30 03:04:27 +0000 2016","obiwanjedi49",48.1688315,"-103.6323965","reproductive_rights"
"225","Sarah takes a break from making fun of AIDS victims  'chinks'  the molested  rape survivors and black women #HillYes https://t.co/MZNPgIw1rj","Wed Mar 30 04:26:58 +0000 2016","theMattyKakes",33.5422375,"-86.793917","violence_against_women"
"226","So @GOP @GOPSenFinance @RNC you should embrace @realDonaldTrump he represents everything about your racist bigoted homophobic sexist party","Wed Mar 30 08:49:43 +0000 2016","Jim_Cressman",42.9488405,"-81.2487865","feminism"
"227","Ted Cruz steals votes and denies it  consents to scurrilous ads of a candidate's wife and denies it  is that what you expect of a President?","Wed Mar 30 09:27:36 +0000 2016","Desor",45.7104515,"7.8771665","violence_against_women"
"228","Eerie how similar @realDonaldTrump and OJ sound in their 'she assaulted ME' defense. #birdsofafeather #victimblaming","Wed Mar 30 13:49:50 +0000 2016","LMKrules",39.087055,"-77.1631025","violence_against_women"
"229","The media  @tedcruz   @realDonaldTrump   and the GOP have given America a Clinton presidency. #kellyfile is rejoicing!#feminism #bias","Wed Mar 30 14:03:40 +0000 2016","MLinout",39.025837,"-94.6559455","feminism"
"230","@DefundPPNOW @wolverinenyc1 @heidicruz I campaignfor @tedcruz. I'd die before vote for Trump. That said  DT's wife isn't Comm or porn star","Wed Mar 30 15:47:14 +0000 2016","BetheHuntington",41.5372335,"-72.80198","reproductive_rights"
"231","@GOP RNC tweeted 'We agree with Donald Trump that if abortion becomes illegal women should be sent to jail for murdering their fetuses.'","Wed Mar 30 19:45:24 +0000 2016","SenStripmine",40.785951,"-74.485163","reproductive_rights"
"232","My wife is off limits -Ted Cruz Unless of course her reproductive rights are being debated on Capitol Hill. Then anybody can get up in there","Wed Mar 30 20:10:05 +0000 2016","PatriotLemonade",34.0207895,"-118.4119065","reproductive_rights"
"233","@realDonaldTrump @tedcruz @CNN  I was all for pulling federal funding for abortion. But punishing women for it? You both lost my vote today.","Wed Mar 30 20:31:17 +0000 2016","Delgado1776",32.6782075,"-83.1738665","reproductive_rights"
"234","@realDonaldTrump do you know how many rapes go unreported?","Wed Mar 30 21:37:01 +0000 2016","ImJacksDejaVu",34.093436,"-84.055018","violence_against_women"
"235","@tedcruz yes. including the raped. This is a gift","Wed Mar 30 21:53:17 +0000 2016","Mack_Machine",41.1179365,"-77.604684","violence_against_women"
"236","@happy_catholic @tedcruz @SopanDeb And here we go with the hyperbole from the actual abortion extremists. https://t.co/H4DSdebdrN","Wed Mar 30 22:52:12 +0000 2016","MRKokoski",39.4320365,"-77.418002","reproductive_rights"
"237","@tedcruz ok now after trumps abortion statement.. Ban abortions/punish women who have them.. You better figure how to get that nomination!!","Thu Mar 31 00:11:56 +0000 2016","MotherTerysa",46.0646405,"-118.3210685","reproductive_rights"
"238","@maddow is so #dedicated to #facts! @HillaryClinton interview  #DonaldTrump &amp; #abortion is #priceless! I never chase #famous women @SMShow!","Thu Mar 31 01:12:54 +0000 2016","jboogiebrown2",42.9564115,"-85.6411415","reproductive_rights"
"239","When DT asked about abortion. @marcorubio @tedcruz @MiamiNewTimes @miamitimes @orlandotv85 @i4corridor @SFR_Florida  https://t.co/Fi1LqOzS1B","Thu Mar 31 01:49:19 +0000 2016","htberggren",35.1704985,"-79.861034","reproductive_rights"
"240","@tedcruz bangs hookers @billclinton  raped women #obama imports terrorists LSM is most distressed abt Corey Lewandowski touching a LIARS arm","Thu Mar 31 02:03:50 +0000 2016","DENYSEKENNEDY",38.9420155,"-77.282047","violence_against_women"
"241","@maddow u really #distorted what #Bernie said about #DrumpfAbortion in your #promo insinuated #HRC was stronger in her rebuke? Flat out lie!","Thu Mar 31 02:20:05 +0000 2016","willibbys",44.9706105,"-93.2620465","reproductive_rights"
"242","@Women4Bernie Did u just C #maddow LIE &amp; say Bernie doesn't care about abortion rights? becuz he wanted 2 talk issues not Trump!","Thu Mar 31 03:56:45 +0000 2016","jilliansw",34.1682535,"-111.931711","reproductive_rights"
"243","It's disgusting that Donald Trump believes a women should be indicted for an abortion","Thu Mar 31 04:35:53 +0000 2016","r_fritzy",40.859832,"-74.1581305","reproductive_rights"
"244","If you are pretending to be pro-life you will not know why you are pro-life. @marcorubio @seanhannity @megynkelly @tedcruz @WomenVotes @GOP","Thu Mar 31 10:23:17 +0000 2016","htberggren",35.1704985,"-79.861034","professional_gap"
"245","@NewDay why don't you talk about @tedcruz gay bashing preacher truly sick @womenvotetrump","Thu Mar 31 10:46:18 +0000 2016","JStoddardYoung1",40.0730405,"-74.7243235","professional_gap"
"246","@realDonaldTrump  bit quiet today?? Because you've demonstrated the extreme levels of your out of touch  naive and sexist idiocy??","Thu Mar 31 12:25:01 +0000 2016","staveleyblack",51.3711545,"0.5824535","feminism"
"247","Nazi Germany penal code - woman caught inducing own abortion or allowing it could be held for a period of 1day to 5 yrs. #DonaldTrump #Cruz","Thu Mar 31 13:03:12 +0000 2016","AJWeberman",40.780709,"-73.9685415","reproductive_rights"
"248","I thought as conservatives we agreed abortion is murder? Ted Cruz &amp; Kasich says murderers shouldn't be punished only Trump says they should!","Thu Mar 31 14:08:27 +0000 2016","nationdivided",35.3090465,"-98.716992","reproductive_rights"
"249","@tedcruz https://t.co/ugcWflRWNM          Donald Trump 45.731 (79%) He is NOT for abortion.Remember Jesus keeps a record off what we do &amp;say","Thu Mar 31 14:45:42 +0000 2016","TaPinner",35.1704985,"-79.861034","reproductive_rights"
"250","@tedcruz I've noticed that everyone who is for abortion has already been born.” ― Ronald Reagan","Thu Mar 31 16:43:51 +0000 2016","purdycan",49.8538055,"-97.1526765","reproductive_rights"
"251","Disappointed in @limbaugh falling all over himself to defend  @realDonaldTrump comments on abortion.","Thu Mar 31 16:45:05 +0000 2016","gtwentz",32.6782075,"-83.1738665","reproductive_rights"
"252","Maybe reason 4 Trump's reproductive rights statements was 2 win Catholics &amp; conservative Christians away from Ted Cruz?","Thu Mar 31 16:56:03 +0000 2016","cathfisch",39.6790935,"-75.7560985","reproductive_rights"
"253",".@FoxNews @realDonaldTrump SHOULD have said 'Not gonna happen Chris  abortion been legal over 40 yrs!' #trump 2 dumb 4 #potus #CruzToVictory","Thu Mar 31 18:41:28 +0000 2016","JoyOverbeck1",39.523531,"-104.7608605","reproductive_rights"
